s0,s1,s2a,s2b
0.03741,0.90313,0.01527,0.04418
0.95855,0.02721,0.01292,0.00133
0.86235,0.08211,0.05152,0.00402
0.48770,0.37382,0.12019,0.01829
0.97490,0.01479,0.00959,0.00072
0.81269,0.12302,0.05827,0.00602
0.35654,0.57214,0.04333,0.02799
0.83822,0.12135,0.03450,0.00594
0.95853,0.02722,0.01292,0.00133
0.14767,0.63903,0.18204,0.03126
0.02431,0.87590,0.05694,0.04285
0.00753,0.89791,0.05064,0.04393
0.97513,0.01456,0.00959,0.00071
0.03834,0.85777,0.06193,0.04196
0.85929,0.12310,0.01159,0.00602
0.87794,0.07737,0.04090,0.00379
0.68371,0.26834,0.03483,0.01313
0.81601,0.12081,0.05727,0.00591
0.04364,0.89578,0.01676,0.04382
0.91447,0.07288,0.00909,0.00357
0.55603,0.41612,0.00750,0.02036
0.84815,0.09603,0.05111,0.00470
0.84960,0.13213,0.01181,0.00646
0.79965,0.17782,0.01382,0.00870
0.69222,0.28334,0.01058,0.01386
0.01276,0.85472,0.09070,0.04182
0.97477,0.01478,0.00973,0.00072
0.62146,0.34182,0.01999,0.01672
0.94672,0.03656,0.01493,0.00179
0.95771,0.02785,0.01308,0.00136
0.11212,0.79850,0.05031,0.03907
0.01443,0.93029,0.00977,0.04551
0.50670,0.37016,0.10503,0.01811
0.49769,0.38038,0.10333,0.01861
0.25612,0.64200,0.07047,0.03141
0.97487,0.01481,0.00959,0.00072
0.88087,0.07024,0.04546,0.00344
0.95852,0.02723,0.01292,0.00133
0.97512,0.01457,0.00959,0.00071
0.95854,0.02721,0.01292,0.00133
0.95611,0.02881,0.01367,0.00141
0.22228,0.66916,0.07582,0.03274
0.92737,0.05241,0.01766,0.00256
0.83208,0.12683,0.03489,0.00621
0.84822,0.13335,0.01190,0.00652
0.96753,0.02019,0.01129,0.00099
0.93249,0.04747,0.01772,0.00232
0.47147,0.35328,0.15797,0.01728
0.95853,0.02722,0.01292,0.00133
0.95862,0.02715,0.01291,0.00133
0.16237,0.79385,0.00494,0.03884
0.80341,0.13200,0.05813,0.00646
0.55035,0.39351,0.03688,0.01925
0.81906,0.11880,0.05633,0.00581
0.95968,0.02610,0.01294,0.00128
0.95855,0.02721,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.48444,0.37076,0.12667,0.01814
0.00391,0.83219,0.12320,0.04071
0.95851,0.02723,0.01292,0.00133
0.96797,0.01992,0.01114,0.00097
0.57688,0.39575,0.00800,0.01936
0.11354,0.68070,0.17247,0.03330
0.91531,0.07216,0.00900,0.00353
0.04374,0.83193,0.08363,0.04070
0.67823,0.30021,0.00687,0.01469
0.62715,0.34821,0.00760,0.01704
0.95853,0.02722,0.01292,0.00133
0.10627,0.83814,0.01458,0.04100
0.57220,0.40050,0.00771,0.01959
0.51771,0.42487,0.03663,0.02079
0.83868,0.10262,0.05368,0.00502
0.98514,0.00752,0.00697,0.00037
0.22645,0.72416,0.01395,0.03543
0.76679,0.20784,0.01520,0.01017
0.95854,0.02721,0.01292,0.00133
0.83818,0.12139,0.03449,0.00594
0.17984,0.72577,0.05888,0.03551
0.00173,0.94951,0.00230,0.04645
0.13269,0.77137,0.05821,0.03774
0.81254,0.12541,0.05592,0.00614
0.94021,0.04090,0.01689,0.00200
0.96797,0.01991,0.01114,0.00097
0.95853,0.02722,0.01292,0.00133
0.92094,0.05867,0.01752,0.00287
0.82226,0.11703,0.05499,0.00573
0.81673,0.16384,0.01141,0.00802
0.85582,0.09021,0.04956,0.00441
0.10062,0.84847,0.00940,0.04151
0.95412,0.03140,0.01295,0.00154
0.97453,0.01485,0.00990,0.00073
0.18114,0.77727,0.00357,0.03803
0.57843,0.36776,0.03581,0.01799
0.21393,0.74108,0.00873,0.03626
0.00278,0.93101,0.02067,0.04555
0.46265,0.48231,0.03144,0.02360
0.01004,0.94306,0.00077,0.04614
0.59589,0.36744,0.01870,0.01798
0.49119,0.44732,0.03960,0.02188
0.47844,0.34601,0.15862,0.01693
0.81699,0.16218,0.01289,0.00793
0.95854,0.02722,0.01292,0.00133
0.85447,0.10490,0.03550,0.00513
0.95855,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.58808,0.37218,0.02154,0.01821
0.92943,0.05090,0.01718,0.00249
0.82278,0.11629,0.05524,0.00569
0.56265,0.39485,0.02319,0.01932
0.88307,0.08479,0.02799,0.00415
0.85702,0.12530,0.01155,0.00613
0.94878,0.03527,0.01422,0.00173
0.53527,0.40740,0.03740,0.01993
0.85567,0.08983,0.05011,0.00439
0.96799,0.01990,0.01114,0.00097
0.83818,0.12138,0.03450,0.00594
0.95854,0.02721,0.01292,0.00133
0.04728,0.82736,0.08488,0.04048
0.97512,0.01457,0.00959,0.00071
0.25206,0.52338,0.19895,0.02561
0.10132,0.85054,0.00653,0.04161
0.75603,0.22010,0.01311,0.01077
0.03568,0.91640,0.00308,0.04483
0.03451,0.90787,0.01320,0.04442
0.81881,0.11897,0.05640,0.00582
0.02076,0.93298,0.00061,0.04564
0.01318,0.92221,0.01948,0.04512
0.00799,0.93183,0.01459,0.04559
0.96746,0.02024,0.01131,0.00099
0.09451,0.85706,0.00650,0.04193
0.54178,0.40178,0.03679,0.01966
0.82021,0.11805,0.05597,0.00578
0.82276,0.11631,0.05524,0.00569
0.80870,0.12756,0.05750,0.00624
0.42385,0.38474,0.17259,0.01882
0.88336,0.06842,0.04488,0.00335
0.17396,0.72564,0.06489,0.03550
0.20771,0.69098,0.06751,0.03380
0.94626,0.03700,0.01492,0.00181
0.53035,0.29517,0.16003,0.01444
0.88613,0.06677,0.04383,0.00327
0.81855,0.11914,0.05648,0.00583
0.88101,0.07011,0.04545,0.00343
0.95855,0.02720,0.01292,0.00133
0.92764,0.05241,0.01739,0.00256
0.95853,0.02722,0.01292,0.00133
0.01316,0.93712,0.00387,0.04585
0.78121,0.15011,0.06134,0.00734
0.09697,0.85241,0.00892,0.04170
0.54277,0.40081,0.03681,0.01961
0.96781,0.02007,0.01114,0.00098
0.95803,0.02755,0.01307,0.00135
0.95854,0.02721,0.01292,0.00133
0.96023,0.02731,0.01112,0.00134
0.95855,0.02721,0.01292,0.00133
0.19362,0.72998,0.04068,0.03571
0.96768,0.02011,0.01123,0.00098
0.95854,0.02721,0.01292,0.00133
0.86087,0.12158,0.01160,0.00595
0.91703,0.07049,0.00902,0.00345
0.95853,0.02722,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.53984,0.34683,0.09636,0.01697
0.14832,0.69638,0.12123,0.03407
0.81710,0.12042,0.05659,0.00589
0.41698,0.50840,0.04975,0.02487
0.95852,0.02723,0.01292,0.00133
0.75504,0.17374,0.06272,0.00850
0.11017,0.63610,0.22262,0.03112
0.95852,0.02723,0.01292,0.00133
0.44768,0.37343,0.16062,0.01827
0.79845,0.14097,0.05368,0.00690
0.22524,0.67228,0.06960,0.03289
0.95855,0.02721,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.92864,0.05146,0.01739,0.00252
0.91859,0.06887,0.00917,0.00337
0.00246,0.94972,0.00136,0.04646
0.76876,0.16768,0.05535,0.00820
0.65009,0.30225,0.03287,0.01479
0.91152,0.07535,0.00945,0.00369
0.69022,0.28870,0.00696,0.01412
0.03949,0.91060,0.00536,0.04455
0.01415,0.93607,0.00398,0.04580
0.95854,0.02721,0.01292,0.00133
0.18270,0.71752,0.06467,0.03510
0.95854,0.02721,0.01292,0.00133
0.96734,0.02043,0.01124,0.00100
0.96751,0.02020,0.01130,0.00099
0.89416,0.06618,0.03642,0.00324
0.95855,0.02721,0.01292,0.00133
0.82063,0.11778,0.05584,0.00576
0.95854,0.02721,0.01292,0.00133
0.24625,0.68164,0.03876,0.03335
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.21273,0.73564,0.01563,0.03599
0.95853,0.02722,0.01292,0.00133
0.49519,0.33410,0.15437,0.01635
0.95852,0.02722,0.01292,0.00133
0.05700,0.67579,0.23415,0.03306
0.95853,0.02722,0.01292,0.00133
0.25728,0.70516,0.00305,0.03450
0.54727,0.39769,0.03559,0.01946
0.78570,0.16105,0.04537,0.00788
0.54434,0.42727,0.00748,0.02090
0.95849,0.02725,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.95214,0.03330,0.01294,0.00163
0.85837,0.12398,0.01158,0.00607
0.92857,0.05151,0.01740,0.00252
0.76101,0.17990,0.05029,0.00880
0.78253,0.17621,0.03264,0.00862
0.97512,0.01457,0.00959,0.00071
0.97478,0.01477,0.00973,0.00072
0.96751,0.02020,0.01130,0.00099
0.95855,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.01237,0.94130,0.00028,0.04605
0.95684,0.02857,0.01319,0.00140
0.91563,0.07170,0.00916,0.00351
0.23989,0.67802,0.04892,0.03317
0.63652,0.32498,0.02260,0.01590
0.95853,0.02722,0.01292,0.00133
0.91149,0.07537,0.00945,0.00369
0.91608,0.07128,0.00915,0.00349
0.31192,0.65299,0.00314,0.03195
0.76136,0.21353,0.01466,0.01045
0.86264,0.11958,0.01193,0.00585
0.63541,0.31247,0.03683,0.01529
0.87131,0.09712,0.02682,0.00475
0.89058,0.09447,0.01033,0.00462
0.95852,0.02723,0.01292,0.00133
0.95780,0.02778,0.01306,0.00136
0.95854,0.02722,0.01292,0.00133
0.43257,0.50470,0.03803,0.02469
0.39805,0.55920,0.01539,0.02736
0.95854,0.02721,0.01292,0.00133
0.91623,0.07126,0.00902,0.00349
0.95855,0.02721,0.01292,0.00133
0.94666,0.03686,0.01467,0.00180
0.27262,0.67806,0.01614,0.03317
0.61530,0.34755,0.02014,0.01700
0.86172,0.08222,0.05203,0.00402
0.88170,0.06993,0.04495,0.00342
0.94461,0.03798,0.01556,0.00186
0.95862,0.02715,0.01291,0.00133
0.95851,0.02723,0.01292,0.00133
0.85597,0.12600,0.01186,0.00616
0.86853,0.11730,0.00843,0.00574
0.58823,0.24609,0.15364,0.01204
0.95813,0.02760,0.01292,0.00135
0.80537,0.14705,0.04039,0.00719
0.62761,0.34807,0.00729,0.01703
0.95854,0.02721,0.01292,0.00133
0.95855,0.02721,0.01292,0.00133
0.03017,0.90324,0.02240,0.04419
0.94681,0.03648,0.01493,0.00178
0.85567,0.12621,0.01194,0.00617
0.00966,0.92008,0.02525,0.04501
0.95853,0.02722,0.01292,0.00133
0.16391,0.60860,0.19771,0.02977
0.94263,0.04238,0.01292,0.00207
0.13341,0.81085,0.01607,0.03967
0.05337,0.89051,0.01256,0.04357
0.86240,0.08562,0.04778,0.00419
0.61442,0.33374,0.03551,0.01633
0.80396,0.12900,0.06073,0.00631
0.79973,0.17836,0.01318,0.00873
0.59120,0.36987,0.02084,0.01810
0.95855,0.02721,0.01292,0.00133
0.85756,0.08866,0.04944,0.00434
0.18011,0.61452,0.17531,0.03006
0.82351,0.11767,0.05306,0.00576
0.19482,0.70414,0.06660,0.03445
0.85716,0.12516,0.01155,0.00612
0.86051,0.12131,0.01224,0.00593
0.89049,0.09435,0.01054,0.00462
0.97443,0.01509,0.00974,0.00074
0.15089,0.75220,0.06011,0.03680
0.94659,0.03665,0.01497,0.00179
0.22243,0.70736,0.03560,0.03461
0.94430,0.03888,0.01492,0.00190
0.97514,0.01456,0.00959,0.00071
0.85616,0.10794,0.03061,0.00528
0.95853,0.02722,0.01292,0.00133
0.84147,0.14003,0.01165,0.00685
0.47324,0.34621,0.16361,0.01694
0.97513,0.01456,0.00959,0.00071
0.95853,0.02722,0.01292,0.00133
0.94496,0.03806,0.01512,0.00186
0.95780,0.02778,0.01306,0.00136
0.97514,0.01456,0.00959,0.00071
0.49267,0.47606,0.00798,0.02329
0.19837,0.76160,0.00277,0.03726
0.95853,0.02722,0.01292,0.00133
0.42787,0.37909,0.17449,0.01855
0.55365,0.39015,0.03711,0.01909
0.18958,0.71114,0.06449,0.03479
0.86108,0.12137,0.01162,0.00594
0.95855,0.02721,0.01292,0.00133
0.83948,0.10183,0.05371,0.00498
0.59690,0.36061,0.02485,0.01764
0.79041,0.18478,0.01577,0.00904
0.16384,0.77237,0.02600,0.03779
0.83248,0.10677,0.05553,0.00522
0.95854,0.02721,0.01292,0.00133
0.48715,0.33962,0.15661,0.01662
0.54432,0.39857,0.03762,0.01950
0.94953,0.03579,0.01293,0.00175
0.72514,0.19824,0.06692,0.00970
0.95684,0.02857,0.01319,0.00140
0.20732,0.69813,0.06040,0.03415
0.84975,0.13201,0.01178,0.00646
0.24104,0.66956,0.05664,0.03276
0.61611,0.33559,0.03189,0.01642
0.04603,0.90617,0.00347,0.04433
0.97477,0.01478,0.00973,0.00072
0.95855,0.02721,0.01292,0.00133
0.04628,0.89960,0.01011,0.04401
0.95855,0.02720,0.01292,0.00133
0.17669,0.52129,0.27651,0.02550
0.96753,0.02019,0.01130,0.00099
0.87956,0.07129,0.04566,0.00349
0.81864,0.12095,0.05449,0.00592
0.31692,0.63608,0.01588,0.03112
0.57612,0.37991,0.02539,0.01859
0.94248,0.03794,0.01772,0.00186
0.95252,0.03335,0.01249,0.00163
0.22832,0.72283,0.01349,0.03536
0.97514,0.01456,0.00959,0.00071
0.95741,0.02795,0.01327,0.00137
0.73649,0.18436,0.07013,0.00902
0.17912,0.71923,0.06647,0.03519
0.95780,0.02778,0.01306,0.00136
0.29706,0.61766,0.05506,0.03022
0.05036,0.86952,0.03757,0.04254
0.54851,0.39497,0.03720,0.01932
0.84834,0.13312,0.01203,0.00651
0.01018,0.93175,0.01248,0.04558
0.97514,0.01456,0.00959,0.00071
0.08483,0.85204,0.02145,0.04168
0.42419,0.44599,0.10800,0.02182
0.80912,0.12536,0.05939,0.00613
0.81995,0.11927,0.05495,0.00583
0.85452,0.12707,0.01219,0.00622
0.92578,0.03761,0.03477,0.00184
0.24927,0.64255,0.07674,0.03144
0.89204,0.09313,0.01027,0.00456
0.95853,0.02722,0.01292,0.00133
0.55325,0.39034,0.03731,0.01910
0.81146,0.12488,0.05755,0.00611
0.01953,0.92456,0.01068,0.04523
0.95853,0.02722,0.01292,0.00133
0.94009,0.04232,0.01552,0.00207
0.53386,0.35043,0.09857,0.01714
0.41065,0.53049,0.03291,0.02595
0.81897,0.11886,0.05636,0.00582
0.81824,0.11936,0.05655,0.00584
0.95564,0.02912,0.01382,0.00142
0.12618,0.81819,0.01560,0.04003
0.95855,0.02721,0.01292,0.00133
0.89961,0.06992,0.02705,0.00342
0.95632,0.02888,0.01339,0.00141
0.55346,0.39203,0.03532,0.01918
0.93119,0.04962,0.01677,0.00243
0.38701,0.55076,0.03528,0.02695
0.07630,0.80913,0.07498,0.03959
0.05780,0.89071,0.00792,0.04358
0.95852,0.02723,0.01292,0.00133
0.97514,0.01456,0.00959,0.00071
0.95850,0.02724,0.01292,0.00133
0.15903,0.78781,0.01463,0.03854
0.75055,0.19617,0.04368,0.00960
0.82374,0.11582,0.05478,0.00567
0.91294,0.07419,0.00924,0.00363
0.97565,0.01419,0.00946,0.00069
0.82420,0.11407,0.05615,0.00558
0.42131,0.51984,0.03342,0.02543
0.88332,0.10077,0.01098,0.00493
0.88888,0.09610,0.01031,0.00470
0.95862,0.02715,0.01291,0.00133
0.95854,0.02721,0.01292,0.00133
0.26301,0.68720,0.01618,0.03362
0.00905,0.92988,0.01557,0.04549
0.82102,0.11758,0.05564,0.00575
0.63044,0.31982,0.03409,0.01565
0.93992,0.04064,0.01746,0.00199
0.97565,0.01419,0.00946,0.00069
0.61462,0.33329,0.03579,0.01631
0.70523,0.26628,0.01545,0.01303
0.26892,0.68187,0.01585,0.03336
0.24223,0.67442,0.05035,0.03299
0.40396,0.52657,0.04371,0.02576
0.48459,0.45217,0.04112,0.02212
0.95854,0.02721,0.01292,0.00133
0.83823,0.12134,0.03450,0.00594
0.92921,0.03587,0.03317,0.00175
0.17274,0.74856,0.04207,0.03662
0.13390,0.81386,0.01242,0.03982
0.19627,0.70337,0.06595,0.03441
0.54747,0.42387,0.00792,0.02074
0.91747,0.06176,0.01775,0.00302
0.95852,0.02723,0.01292,0.00133
0.95862,0.02714,0.01291,0.00133
0.95852,0.02722,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.21049,0.73922,0.01412,0.03617
0.85633,0.09026,0.04899,0.00442
0.51881,0.45098,0.00815,0.02206
0.96708,0.02060,0.01131,0.00101
0.95854,0.02721,0.01292,0.00133
0.95854,0.02721,0.01292,0.00133
0.38237,0.55670,0.03370,0.02724
0.84832,0.13314,0.01203,0.00651
0.81715,0.12006,0.05691,0.00587
0.93955,0.04216,0.01622,0.00206
0.80766,0.12841,0.05764,0.00628
0.92865,0.05145,0.01739,0.00252
0.81847,0.11921,0.05649,0.00583
0.80874,0.12753,0.05749,0.00624
0.85405,0.12788,0.01182,0.00626
0.07662,0.82197,0.06120,0.04021
0.87461,0.09399,0.02680,0.00460
0.54355,0.39969,0.03721,0.01955
0.98514,0.00752,0.00697,0.00037
0.77528,0.15687,0.06018,0.00767
0.66663,0.30426,0.01423,0.01489
0.95852,0.02723,0.01292,0.00133
0.96799,0.01990,0.01114,0.00097
0.96797,0.01991,0.01114,0.00097
0.51096,0.31624,0.15733,0.01547
0.26917,0.69050,0.00655,0.03378
0.87743,0.07361,0.04536,0.00360
0.95060,0.03367,0.01409,0.00165
0.89106,0.09393,0.01041,0.00460
0.61185,0.31776,0.05485,0.01555
0.62970,0.33629,0.01756,0.01645
0.22124,0.67406,0.07172,0.03298
0.41633,0.54019,0.01705,0.02643
0.96797,0.01992,0.01114,0.00097
0.67624,0.28911,0.02050,0.01414
0.91895,0.05321,0.02523,0.00260
0.49327,0.44859,0.03619,0.02195
0.94906,0.03324,0.01608,0.00163
0.15135,0.79718,0.01247,0.03900
0.94677,0.03652,0.01493,0.00179
0.85005,0.13174,0.01176,0.00645
0.86054,0.12189,0.01161,0.00596
0.95248,0.03888,0.00674,0.00190
0.95854,0.02721,0.01292,0.00133
0.56824,0.37630,0.03705,0.01841
0.88583,0.06695,0.04395,0.00328
0.00133,0.94907,0.00316,0.04643
0.95852,0.02723,0.01292,0.00133
0.88571,0.06681,0.04421,0.00327
0.95737,0.02870,0.01253,0.00140
0.55170,0.42030,0.00745,0.02056
0.95852,0.02723,0.01292,0.00133
0.91139,0.07552,0.00939,0.00369
0.60309,0.35871,0.02065,0.01755
0.95853,0.02722,0.01292,0.00133
0.89417,0.09108,0.01029,0.00446
0.88969,0.09505,0.01062,0.00465
0.96737,0.02029,0.01134,0.00099
0.80070,0.13706,0.05553,0.00671
0.00660,0.94530,0.00185,0.04625
0.85911,0.12296,0.01191,0.00602
0.91549,0.07198,0.00901,0.00352
0.05083,0.88812,0.01760,0.04345
0.04467,0.89510,0.01644,0.04379
0.56286,0.39996,0.01761,0.01957
0.26546,0.65813,0.04421,0.03220
0.95854,0.02721,0.01292,0.00133
0.96763,0.02019,0.01119,0.00099
0.07657,0.76434,0.12169,0.03739
0.94803,0.03530,0.01494,0.00173
0.50879,0.43378,0.03621,0.02122
0.95855,0.02721,0.01292,0.00133
0.94717,0.03800,0.01297,0.00186
0.82504,0.11487,0.05447,0.00562
0.86011,0.12230,0.01160,0.00598
0.14542,0.64520,0.17781,0.03157
0.46590,0.48703,0.02324,0.02383
0.04962,0.89493,0.01167,0.04378
0.95780,0.02778,0.01306,0.00136
0.50383,0.36539,0.11289,0.01788
0.97512,0.01457,0.00959,0.00071
0.58735,0.35976,0.03528,0.01760
0.11556,0.79108,0.05465,0.03870
0.56851,0.31276,0.10344,0.01530
0.95853,0.02722,0.01292,0.00133
0.95853,0.02722,0.01292,0.00133
0.50356,0.45323,0.02104,0.02217
0.90112,0.08528,0.00943,0.00417
0.97477,0.01478,0.00973,0.00072
0.49515,0.47385,0.00782,0.02318
0.02841,0.91374,0.01314,0.04470
0.65431,0.29563,0.03559,0.01446
0.96752,0.02019,0.01130,0.00099
0.57021,0.40232,0.00779,0.01968
0.95853,0.02722,0.01292,0.00133
0.88236,0.06949,0.04475,0.00340
0.54391,0.39950,0.03704,0.01954
0.95699,0.02835,0.01327,0.00139
0.83733,0.14396,0.01167,0.00704
0.03011,0.92276,0.00199,0.04514
0.95345,0.03056,0.01449,0.00150
0.87803,0.10617,0.01061,0.00519
0.81324,0.12316,0.05758,0.00603
0.85717,0.12515,0.01155,0.00612
0.95854,0.02721,0.01292,0.00133
0.96799,0.01990,0.01114,0.00097
0.95855,0.02721,0.01292,0.00133
0.95852,0.02723,0.01292,0.00133
0.94683,0.03825,0.01305,0.00187
0.96796,0.01992,0.01114,0.00097
0.00305,0.89035,0.06305,0.04356
0.34691,0.60298,0.02062,0.02950
0.51982,0.42191,0.03762,0.02064
0.14024,0.76394,0.05845,0.03737
0.21625,0.67260,0.07825,0.03291
0.74717,0.17947,0.06458,0.00878
0.05175,0.85588,0.05050,0.04187
0.48587,0.45592,0.03591,0.02231
0.95495,0.03067,0.01288,0.00150
0.70835,0.26324,0.01553,0.01288
0.17887,0.72304,0.06272,0.03537
0.95854,0.02721,0.01292,0.00133
0.87654,0.07504,0.04474,0.00367
0.95771,0.02785,0.01308,0.00136
0.57693,0.36800,0.03706,0.01800
0.95853,0.02722,0.01292,0.00133
0.25501,0.69557,0.01538,0.03403
0.82961,0.11185,0.05307,0.00547
0.05742,0.88188,0.01756,0.04314
0.01602,0.92388,0.01490,0.04520
0.01110,0.93912,0.00383,0.04595
0.14015,0.75685,0.06597,0.03703
0.96742,0.02027,0.01132,0.00099
0.47263,0.34663,0.16378,0.01696
0.14683,0.59001,0.23429,0.02887
0.06470,0.88966,0.00212,0.04353
0.95854,0.02721,0.01292,0.00133
0.96672,0.02074,0.01153,0.00101
0.85704,0.12528,0.01155,0.00613
0.75391,0.17784,0.05954,0.00870
0.19320,0.73058,0.04048,0.03574
0.51309,0.45434,0.01034,0.02223
0.96797,0.01992,0.01114,0.00097
0.27442,0.65746,0.03596,0.03217
0.25654,0.64536,0.06653,0.03157
0.95850,0.02724,0.01292,0.00133
0.82219,0.13458,0.03664,0.00658
0.95780,0.02778,0.01306,0.00136
0.86509,0.08415,0.04664,0.00412
0.22249,0.73267,0.00900,0.03584
0.81842,0.11925,0.05650,0.00583
0.82317,0.11831,0.05273,0.00579
0.95651,0.02912,0.01294,0.00142
0.43285,0.42692,0.11934,0.02089
0.95797,0.02759,0.01309,0.00135
0.85830,0.10593,0.03058,0.00518
0.46993,0.46931,0.03781,0.02296
0.44235,0.37662,0.16260,0.01843
0.95854,0.02721,0.01292,0.00133
0.86763,0.09230,0.03555,0.00452
0.16995,0.78870,0.00276,0.03859
0.95855,0.02721,0.01292,0.00133
0.96708,0.02060,0.01131,0.00101
0.54801,0.39395,0.03877,0.01927
0.47656,0.46399,0.03675,0.02270
0.95854,0.02721,0.01292,0.00133
0.25692,0.63377,0.07831,0.03101
0.04578,0.89411,0.01637,0.04374
0.97514,0.01456,0.00959,0.00071
0.89111,0.09403,0.01026,0.00460
0.19009,0.72911,0.04513,0.03567
0.83195,0.12693,0.03491,0.00621
0.97434,0.01504,0.00988,0.00074
0.24968,0.64649,0.07221,0.03163
0.00690,0.94619,0.00062,0.04629
0.83812,0.12143,0.03450,0.00594
0.81100,0.12530,0.05757,0.00613
0.95854,0.02721,0.01292,0.00133
0.30475,0.64781,0.01574,0.03169
0.95855,0.02721,0.01292,0.00133
0.95015,0.03431,0.01386,0.00168
0.95855,0.02721,0.01292,0.00133
0.96694,0.02063,0.01141,0.00101
0.85771,0.12464,0.01155,0.00610
0.81821,0.12059,0.05530,0.00590
0.81309,0.14126,0.03875,0.00691
0.95197,0.03157,0.01491,0.00154
0.88458,0.06763,0.04448,0.00331
0.97149,0.01793,0.00970,0.00088
0.97487,0.01481,0.00959,0.00072
0.40855,0.41108,0.16025,0.02011
0.96797,0.01991,0.01114,0.00097
0.95855,0.02721,0.01292,0.00133
0.96730,0.02044,0.01126,0.00100
0.81921,0.11903,0.05594,0.00582
0.21059,0.71055,0.04411,0.03476
0.22083,0.72834,0.01520,0.03563
0.89580,0.07318,0.02744,0.00358
0.96754,0.02018,0.01129,0.00099
0.54657,0.39921,0.03469,0.01953
0.00967,0.92749,0.01746,0.04538
0.76075,0.15952,0.07193,0.00780
0.95862,0.02715,0.01291,0.00133
0.83239,0.14858,0.01176,0.00727
0.95785,0.02767,0.01313,0.00135
0.97429,0.01513,0.00984,0.00074
0.42452,0.51046,0.04005,0.02497
0.95744,0.02794,0.01326,0.00137
0.96799,0.01990,0.01114,0.00097
0.97565,0.01419,0.00946,0.00069
0.98514,0.00752,0.00697,0.00037
0.75403,0.22191,0.01321,0.01086
0.94006,0.04121,0.01672,0.00202
0.54663,0.39631,0.03767,0.01939
0.42841,0.51895,0.02725,0.02539
0.04585,0.89545,0.01490,0.04381
0.72888,0.19536,0.06619,0.00956
0.85727,0.12506,0.01156,0.00612
0.41726,0.54810,0.00782,0.02681
0.84981,0.13211,0.01162,0.00646
0.72619,0.19881,0.06527,0.00973
0.95854,0.02721,0.01292,0.00133
0.96791,0.01996,0.01115,0.00098
0.51023,0.45961,0.00768,0.02249
0.95707,0.02828,0.01327,0.00138
0.95780,0.02792,0.01291,0.00137
0.89755,0.08782,0.01034,0.00430
0.94057,0.04432,0.01295,0.00217
0.96796,0.01992,0.01114,0.00097
0.95736,0.02834,0.01291,0.00139
0.55825,0.38931,0.03339,0.01905
0.01322,0.93451,0.00655,0.04572
0.95803,0.02755,0.01308,0.00135
0.23642,0.71486,0.01375,0.03497
0.95663,0.02871,0.01326,0.00140
0.69924,0.25446,0.03385,0.01245
0.17645,0.59939,0.19483,0.02932
0.93022,0.06001,0.00683,0.00294
0.90836,0.07863,0.00916,0.00385
0.48296,0.34236,0.15794,0.01675
0.97513,0.01456,0.00959,0.00071
0.14966,0.56744,0.25515,0.02776
0.95854,0.02721,0.01292,0.00133
0.82723,0.11447,0.05270,0.00560
0.97513,0.01456,0.00959,0.00071
0.79320,0.18510,0.01264,0.00906
0.93170,0.04561,0.02045,0.00223
0.78408,0.14820,0.06047,0.00725
0.94698,0.03651,0.01472,0.00179
0.55680,0.41536,0.00752,0.02032
0.07388,0.81291,0.07344,0.03977
0.96768,0.02010,0.01123,0.00098
0.37808,0.57033,0.02369,0.02790
0.89686,0.08849,0.01032,0.00433
0.73114,0.24117,0.01589,0.01180
0.92657,0.05336,0.01746,0.00261
0.54611,0.39572,0.03881,0.01936
0.95854,0.02722,0.01292,0.00133
0.97514,0.01456,0.00959,0.00071
0.55220,0.41943,0.00785,0.02052
0.55561,0.38817,0.03723,0.01899
0.67628,0.27546,0.03479,0.01348
0.96797,0.01992,0.01114,0.00097
0.85709,0.12523,0.01155,0.00613
0.95854,0.02721,0.01292,0.00133
0.67635,0.27635,0.03379,0.01352
0.14112,0.81292,0.00618,0.03977
0.19889,0.75592,0.00821,0.03698
0.94624,0.03702,0.01493,0.00181
0.78347,0.19249,0.01462,0.00942
0.39189,0.54438,0.03710,0.02663
0.85103,0.10863,0.03502,0.00531
0.95854,0.02721,0.01292,0.00133
0.53981,0.28660,0.15957,0.01402
0.95765,0.02805,0.01292,0.00137
0.18234,0.71895,0.06354,0.03517
0.95849,0.02725,0.01293,0.00133
0.97514,0.01456,0.00959,0.00071
0.84816,0.13327,0.01204,0.00652
0.82564,0.11568,0.05302,0.00566
0.04495,0.89537,0.01588,0.04380
0.74167,0.19966,0.04890,0.00977
0.29679,0.65535,0.01580,0.03206
0.95854,0.02721,0.01292,0.00133
0.96751,0.02020,0.01130,0.00099
0.60663,0.35264,0.02348,0.01725
0.76842,0.20659,0.01488,0.01011
0.60186,0.37305,0.00684,0.01825
0.30997,0.60495,0.05549,0.02960
0.01155,0.93014,0.01280,0.04551
0.82584,0.11598,0.05251,0.00567
